gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.86,367.55,0
Female,1,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),142.76,,0
Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,128.66,6273.4,0
Female,0,Yes,No,31,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),94.97,4124.65,0
Female,1,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,134.19,7168.25,0
Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),131.42,3457.9,1
Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.8,470.0,0
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.61,20.45,0
Female,1,No,No,24,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),101.05,3268.05,0
Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,116.03,514.6,0
Female,1,No,No,23,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.13,2421.75,0
Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,101.32,202.9,0
Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.88,155.9,0
Male,0,Yes,Yes,15,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.27,1834.15,0
Male,0,Yes,Yes,25,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,76.82,2560.1,0
Female,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),100.71,239.05,0
Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.6,117.8,0
Female,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.42,531.55,0
Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),133.72,4853.75,1
Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),101.66,1702.9,0
Female,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,142.49,5682.25,0
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.07,20.05,1
Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),121.64,2598.95,1
Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),134.06,2513.5,0
Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),102.33,1615.1,0
Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.39,1245.6,0
Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,135.27,2983.8,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,94.36,69.9,0
Male,0,Yes,No,33,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),109.08,4860.85,0
Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),109.76,3190.65,0
Male,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),109.89,4354.45,0
Male,0,No,No,28,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,40.64,1623.4,0
Female,0,No,No,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,110.09,4509.5,0
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.26,19.45,0
Male,0,No,No,31,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.56,3196.0,0
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,74.99,55.55,0
Male,0,Yes,No,30,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,79.11,3068.6,0
Female,0,Yes,Yes,19,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,97.54,2568.55,1
Female,0,Yes,No,18,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,69.46,1758.9,0
Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,133.04,2031.95,0
Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,45.76,298.45,1
Male,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.47,,0
Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,75.33,274.35,0
Male,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,67.37,49.9,1
Male,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.26,411.6,0
Female,1,No,No,18,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.94,1765.95,0
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,102.87,76.2,1
Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,128.45,5000.05,0
Female,0,Yes,Yes,29,Yes,Yes,DSL,,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),123.26,4965.0,0
Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,33.21,1279.0,0
Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.4,475.1,0
Male,0,Yes,Yes,9,Yes,No,No,,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.73,342.3,0
Male,1,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,115.76,5688.45,0
Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.73,309.4,0
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,62.03,45.95,1
Female,0,No,No,7,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,74.45,742.9,0
Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,148.23,3587.25,1
Male,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),35.51,1245.05,0
Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),120.08,2072.75,0
Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.15,435.25,0
Female,1,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),128.45,997.65,1
Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),128.45,,0
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.89,45.1,1
Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),142.22,323.25,1
Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.53,973.1,0
Male,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,32.67,609.05,0
Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.06,890.5,0
Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,99.7,401.3,0
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.18,212.4,0
Male,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,60.48,169.65,0
Female,0,Yes,No,4,Yes,No,DSL,,No,No,Yes,No,Yes,Two year,No,Mailed check,88.43,564.35,0
Male,1,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),114.95,503.6,1
Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.12,79.35,1
Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,126.97,633.45,0
Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),152.75,7993.3,0
Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,141.48,7308.95,0
Male,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),27.27,,0
Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,100.51,1145.7,1
Male,0,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),33.95,,0
Male,0,No,No,13,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),81.61,1440.75,0
Male,0,No,No,2,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,57.24,146.4,0
Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),142.76,4228.55,0
Male,0,No,No,8,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,40.1,438.25,1
Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.8,1433.8,0
Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.46,1416.5,0
Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,120.42,346.2,1
Male,0,Yes,Yes,26,Yes,No,DSL,,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.46,2970.3,0
Female,0,Yes,No,28,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,86.8,3410.6,0
Male,0,Yes,Yes,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,122.18,4318.35,0
Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,127.1,4408.45,0
Male,0,Yes,Yes,18,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),100.91,2453.3,0
Male,0,Yes,Yes,2,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),82.96,229.55,1
Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,115.16,424.15,1
Female,0,No,No,30,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),68.24,2832.75,0
Male,1,Yes,No,39,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),114.01,5899.85,0
Male,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,82.22,414.1,0
Female,0,No,No,2,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,86.94,,0
Male,0,No,No,14,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,67.97,1411.35,0
Female,1,No,No,29,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),111.31,4350.1,1
Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),146.54,7616.0,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,108.68,80.5,1
Female,0,No,No,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,109.01,3208.65,0
Female,0,No,No,2,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,81.54,272.15,1
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.26,165.35,0
Male,0,Yes,No,4,Yes,Yes,DSL,,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.22,653.95,0
Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),101.38,1212.85,0
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,95.78,137.95,1
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.47,35.1,0
Male,0,No,No,15,Yes,No,No,,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.64,534.7,0
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,61.22,45.35,0
Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,32.74,1077.95,0
Male,0,Yes,Yes,39,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.36,6029.9,0
Female,0,Yes,Yes,39,Yes,Yes,DSL,,Yes,No,Yes,Yes,No,Two year,No,Mailed check,100.64,5430.65,0
Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.62,6065.3,0
Male,0,Yes,Yes,39,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,122.04,6668.05,0
Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,117.25,1564.4,0
Female,0,No,Yes,24,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,104.69,3471.1,0
Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,33.82,25.05,1
Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,106.52,2447.95,1
Male,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,149.51,5832.0,0
Female,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.88,1057.0,0
Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.46,851.2,0
Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),142.7,6816.95,0
Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),27.61,527.35,0
Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,138.58,4108.15,0
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,93.96,69.6,1
Female,0,No,No,7,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,41.92,347.25,1
Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,108.14,336.15,0
Female,1,Yes,No,39,Yes,Yes,DSL,,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),105.91,5682.25,0
Male,0,No,No,8,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.39,1212.1,0
Male,0,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.11,70.45,0
Male,0,No,No,2,Yes,No,Fiber optic,,No,No,No,No,No,Month-to-month,Yes,Electronic check,94.1,316.9,1
Male,1,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,140.74,2433.9,1
Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.27,917.45,0
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.2,43.85,0
Male,0,Yes,Yes,26,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),75.33,2651.2,0
Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,131.22,5611.75,0
Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.12,152.6,0
Male,0,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,81.07,3994.05,0
Female,0,No,No,1,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,73.37,117.05,0
Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,126.22,2341.55,0
Female,1,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),133.92,4062.2,1
Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,106.58,927.35,1
Female,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),129.13,6744.2,0
Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),134.12,,0
Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,65.88,,0
Male,1,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),128.59,5427.05,1
Female,0,No,No,1,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.66,244.1,0
Female,0,No,No,37,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.22,5897.4,0
Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,69.39,96.8,0
Female,1,Yes,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),156.67,6925.9,0
Female,0,No,Yes,25,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),142.02,4822.85,1
Male,0,No,No,36,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),100.71,4798.4,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,107.32,79.5,1
Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),115.83,1727.5,1
Male,0,Yes,No,36,Yes,Yes,Fiber optic,,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),119.34,5798.3,0
Female,0,Yes,Yes,32,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),121.9,5194.05,0
Male,0,Yes,Yes,30,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),80.73,3457.45,0
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.19,19.4,1
Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.12,1031.7,0
Female,0,Yes,Yes,24,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),73.1,2319.8,1
Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.93,268.4,0
Male,0,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),34.16,1673.8,0
Female,0,No,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,62.1,221.7,1
Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),93.82,2625.25,0
Female,0,Yes,Yes,14,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,67.3,1336.15,0
Male,0,No,No,7,Yes,No,Fiber optic,,No,No,No,No,No,Month-to-month,Yes,Electronic check,94.7,931.75,0
Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,121.84,743.75,0
Male,0,No,No,2,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,54.0,223.45,1
Male,0,No,No,25,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),41.51,1489.3,0
Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.86,1110.05,0
Male,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,129.2,1184.0,0
Female,1,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,141.62,6891.45,0
Male,1,No,Yes,6,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.64,601.25,0
Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),125.55,870.25,0
Male,0,Yes,No,37,Yes,No,No,,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.86,1363.45,0
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,94.43,69.95,1
Female,0,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,100.37,4759.55,0
Male,1,Yes,No,34,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),48.74,2298.9,0
Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),134.06,918.75,0
Male,1,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),156.74,7839.85,0
Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.86,1355.1,0
Female,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,88.63,3094.65,0
Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,32.94,24.4,0
Male,0,Yes,Yes,36,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),81.54,3953.7,0
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.2,,1
Female,0,Yes,Yes,4,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.54,564.35,0
Male,0,No,No,1,Yes,No,DSL,,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.63,45.65,1
Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,115.76,470.95,1
Male,0,Yes,Yes,11,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,66.96,939.8,0
Female,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,144.18,5347.95,0
Male,0,Yes,Yes,11,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),53.19,825.4,0
Female,0,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.14,293.3,1
Female,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,149.99,,1
Female,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,135.0,3320.6,0
Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),140.94,6405.0,1
Female,0,Yes,No,39,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,63.52,3263.6,0
