gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,No,No,3,No,No phone service,Fiber optic,,Yes,Yes,No,No,No,One year,No,Credit card (automatic),57.35,158.36,1
Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,113.9,117.52,1
Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),88.67,96.52,1
Female,0,Yes,Yes,24,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.44,750.21,0
Male,0,Yes,Yes,24,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),123.1,2704.11,1
Male,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,128.62,3442.44,1
Female,0,Yes,Yes,22,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),128.9,3079.86,1
Female,1,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.2,26.81,1
Female,0,Yes,Yes,28,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,34.87,1031.26,0
Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,86.28,91.89,1
Female,1,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,139.42,835.76,1
Female,1,Yes,No,26,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.07,738.64,0
Male,0,No,No,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.23,269.36,1
Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,108.6,616.02,1
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,63.8,68.77,1
Male,0,Yes,Yes,28,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,122.96,3408.88,1
Male,1,No,No,2,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,65.83,141.73,1
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),99.32,91.49,1
Male,1,No,No,15,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,131.51,2165.29,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),78.74,77.85,0
Male,0,Yes,Yes,15,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,116.0,1582.65,1
Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),152.68,277.15,1
Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),65.61,68.84,1
Male,0,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.36,121.18,1
Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,146.96,623.36,1
Female,1,Yes,No,24,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.93,2562.72,1
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),66.26,60.11,0
Male,0,No,Yes,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.71,258.83,1
Female,0,Yes,No,27,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.88,2081.88,1
Female,1,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,166.24,4619.29,1
Male,0,No,No,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),108.17,2257.3,1
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.64,31.34,1
Female,1,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),93.09,1317.23,1
Female,0,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,130.79,3731.8,1
Male,1,No,No,1,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,36.54,35.48,1
Female,0,No,No,22,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,59.6,1288.16,0
Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,119.41,964.76,1
Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,131.8,702.56,1
Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,144.93,1191.86,1
Male,0,Yes,Yes,26,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,115.56,2959.07,1
Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.58,285.24,1
Male,0,Yes,Yes,13,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.14,379.93,1
Female,0,Yes,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.94,32.33,0
Female,0,Yes,No,22,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),158.63,3687.03,1
Male,0,No,No,22,Yes,Yes,DSL,,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,125.28,2606.14,1
Male,0,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,95.84,2729.06,1
Female,0,Yes,No,17,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,49.3,866.15,0
Female,1,Yes,No,10,Yes,No,Fiber optic,,No,No,No,No,No,Month-to-month,Yes,Electronic check,109.04,983.63,1
Female,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,130.64,3478.98,1
Male,0,Yes,Yes,6,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.28,161.56,0
Female,1,Yes,No,8,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.12,271.38,1
Male,0,Yes,Yes,20,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,72.79,1589.68,1
Female,0,Yes,Yes,27,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.56,767.77,0
Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.55,92.32,1
Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.33,658.37,1
Male,1,Yes,No,1,Yes,Yes,Fiber optic,,No,No,No,No,No,Month-to-month,Yes,Mailed check,106.65,98.66,0
Male,0,No,No,16,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,123.1,1959.49,1
Male,1,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),144.2,532.27,1
Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),115.78,1039.11,1
Male,0,Yes,No,16,Yes,Yes,DSL,,No,No,No,No,No,Month-to-month,No,Mailed check,81.34,1410.84,0
Female,1,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),123.03,247.08,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,102.37,104.76,1
Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),137.82,898.49,1
Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),79.32,72.08,0
Male,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,167.91,4335.52,1
Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,72.5,887.14,1
Female,0,No,No,9,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),65.18,539.11,0
Male,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.81,346.43,1
Female,0,Yes,Yes,28,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,145.65,4119.06,0
Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),72.28,282.68,1
Male,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.05,1175.81,1
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,116.87,223.17,1
Male,1,No,No,15,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,137.39,2237.39,1
Female,0,No,No,21,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,144.28,3136.52,1
Male,0,No,No,4,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,51.84,207.2,1
Female,0,Yes,No,16,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,96.28,1390.35,1
Male,0,Yes,Yes,21,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,94.25,2174.17,1
Male,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,116.94,3265.65,1
Male,0,Yes,Yes,28,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,117.16,3160.36,1
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,102.08,109.82,1
Male,0,No,No,1,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,43.28,41.19,1
Female,0,Yes,Yes,21,Yes,No,DSL,,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.78,609.7,1
Male,0,Yes,Yes,28,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,131.15,3772.14,1
Female,0,Yes,Yes,20,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,117.09,2211.16,1
Male,0,No,No,19,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,154.64,3219.28,1
Female,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.18,1009.92,0
Male,1,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,153.63,1554.06,1
Male,0,Yes,Yes,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,131.37,3443.38,1
Female,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,94.25,257.52,0
Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.16,1355.32,1
Female,0,Yes,No,18,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.49,538.79,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,110.06,104.98,1
Male,0,No,No,18,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.33,495.83,0
Male,0,No,No,20,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,158.48,3314.1,1
Female,0,Yes,Yes,27,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,122.45,3046.91,1
Male,0,No,No,18,Yes,Yes,DSL,,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,149.49,2790.54,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,130.36,119.72,1
Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,146.67,160.31,1
Female,0,No,No,24,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,151.82,3635.22,1
Male,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.24,958.15,1
Male,0,Yes,Yes,28,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,142.54,3865.31,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,65.68,64.54,1
Male,0,No,No,24,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,129.85,3277.32,1
Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.21,849.1,1
Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,114.91,1409.79,1
Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.89,432.45,1
Male,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,146.81,1229.21,1
Female,1,Yes,No,17,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),158.85,2481.04,1
Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,149.64,3342.89,1
Female,0,No,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),156.67,4717.64,1
Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,115.56,114.03,1
Female,1,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,152.83,3704.05,1
Female,0,No,Yes,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,117.45,712.88,1
Male,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.93,30.73,1
Female,0,Yes,Yes,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.58,279.09,1
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),146.23,157.39,1
Male,0,No,Yes,24,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.0,665.08,1
Female,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),153.92,3323.47,1
Male,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.35,61.01,1
Female,1,No,No,19,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,149.35,2927.07,1
Female,0,Yes,Yes,20,No,No phone service,DSL,,No,No,Yes,No,No,One year,No,Mailed check,49.59,954.3,1
Female,0,Yes,No,25,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,155.88,4085.89,1
Male,0,Yes,No,24,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,87.29,2226.99,0
Male,1,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,131.15,1207.49,1
Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,70.4,292.18,1
Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,114.12,778.91,1
Male,1,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,73.01,147.15,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),65.47,65.79,1
Female,0,No,No,5,No,No phone service,Fiber optic,,No,No,No,No,Yes,One year,Yes,Electronic check,50.9,272.22,1
Female,1,No,No,28,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),150.87,4511.59,1
Female,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),149.42,3187.24,1
Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),109.4,98.7,1
Male,1,Yes,No,25,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,121.8,3196.97,1
Female,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,142.24,1495.99,1
Male,0,No,No,1,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),35.24,36.5,0
Female,1,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,142.24,598.12,1
Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,143.77,2150.44,1
Male,0,Yes,Yes,28,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,159.94,4451.74,1
Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,66.84,66.87,1
Female,0,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.0,107.29,1
Male,1,Yes,No,10,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,44.59,435.68,0
Male,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),30.16,31.02,1
Male,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.26,254.28,1
Female,0,No,No,25,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),130.57,3079.63,1
Female,0,Yes,Yes,20,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,138.76,2574.18,1
Male,1,Yes,No,9,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,49.66,461.51,1
Male,0,No,No,5,Yes,No,Fiber optic,,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.42,127.94,1
Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,73.3,68.58,0
Male,0,Yes,Yes,23,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),136.81,2850.26,1
Female,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.85,26.93,1
Male,0,Yes,Yes,23,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,136.81,2946.08,1
Female,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,152.9,1494.65,1
Male,0,No,Yes,28,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,154.72,4247.53,1
Female,0,No,No,1,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,44.3,47.62,1
Male,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,66.19,464.27,1
Female,1,Yes,No,28,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,113.82,3329.36,1
Female,0,No,No,12,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),43.72,483.1,1
Male,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.64,27.07,1
Male,0,Yes,Yes,28,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,80.4,2342.57,1
Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.69,881.68,1
Male,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),138.26,551.56,1
Female,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,77.5,1738.88,1
Female,0,Yes,No,26,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,152.32,4041.23,1
Male,1,Yes,No,26,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,146.09,3435.93,1
Female,1,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),142.24,548.72,1
Male,0,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,72.64,223.87,1
Male,0,No,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),171.61,4148.64,0
Male,0,Yes,Yes,14,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.14,423.9,0
Male,1,No,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.85,1554.79,1
Male,0,Yes,Yes,27,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),126.01,3730.23,1
Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,117.09,661.77,1
Female,0,Yes,Yes,24,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.15,2611.02,1
Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),103.96,835.06,1
Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),106.14,724.18,1
Female,0,No,No,20,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,116.29,2150.14,1
Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),122.52,513.16,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.24,75.05,1
Female,0,Yes,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),30.23,29.45,1
Male,0,Yes,Yes,22,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,35.45,711.67,1
Male,0,Yes,No,21,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),141.74,3155.95,1
Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,115.86,366.11,1
Female,0,Yes,Yes,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,129.05,3782.23,1
Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.18,461.78,1
Male,0,No,Yes,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),116.51,871.21,1
Male,0,No,No,20,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,129.41,2659.4,1
Female,0,Yes,Yes,13,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,88.81,1153.64,1
Male,0,Yes,No,26,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),131.44,3197.53,0
Female,0,No,No,15,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.98,1337.65,1
Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,116.22,127.64,1
Male,0,Yes,Yes,16,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.01,503.9,1
Female,1,Yes,No,14,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.42,416.98,0
Female,0,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,167.11,4371.85,1
Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.05,94.11,1
Female,0,No,No,21,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,136.44,2902.8,1
Female,0,No,No,18,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,151.38,2986.23,1
